>
-122.3804800   37.7529400
-122.3813900   37.7529000
-122.3819300   37.7532500
-122.3828000   37.7533600
-122.3828200   37.7542800
-122.3831800   37.7546400
-122.3835800   37.7547400
-122.3840800   37.7546700
-122.3840900   37.7549500
-122.3828800   37.7550400
-122.3828700   37.7550900
-122.3815300   37.7551800
-122.3814100   37.7550900
-122.3808200   37.7552100
-122.3807400   37.7553900
-122.3812500   37.7558900
-122.3813800   37.7570900
-122.3813200   37.7570900
-122.3813300   37.7571200
-122.3814300   37.7571200
-122.3814500   37.7573100
-122.3813900   37.7573600
-122.3814200   37.7575800
-122.3813100   37.7578400
-122.3812300   37.7581900
-122.3811000   37.7582100
-122.3811100   37.7582800
-122.3812100   37.7582800
-122.3812300   37.7585500
-122.3811400   37.7585500
-122.3811600   37.7586300
-122.3812300   37.7586300
-122.3812600   37.7588900
-122.3811800   37.7589000
-122.3811900   37.7589700
-122.3812700   37.7589800
-122.3813000   37.7592400
-122.3812200   37.7592400
-122.3812300   37.7593200
-122.3813000   37.7593300
-122.3813300   37.7595800
-122.3812600   37.7595900
-122.3812700   37.7596600
-122.3817900   37.7596400
-122.3818000   37.7597400
-122.3791500   37.7599600
-122.3795300   37.7634900
-122.3797900   37.7634800
-122.3795000   37.7602000
-122.3802100   37.7602000
-122.3801700   37.7599600
-122.3817900   37.7599200
-122.3819200   37.7607600
-122.3832100   37.7620500
-122.3810100   37.7622300
-122.3809300   37.7647900
-122.3816300   37.7648100
-122.3817100   37.7624200
-122.3850600   37.7623300
-122.3852000   37.7633700
-122.3868600   37.7636300
-122.3862600   37.7651000
-122.3849500   37.7687600
-122.3855100   37.7701700
-122.3841400   37.7696500
-122.3842900   37.7693100
-122.3835300   37.7690400
-122.3831300   37.7697200
-122.3855300   37.7706400
-122.3852400   37.7716900
-122.3855500   37.7722500
-122.3857700   37.7712600
-122.3857700   37.7710100
-122.3862200   37.7716400
-122.3859000   37.7718200
-122.3859400   37.7718700
-122.3862600   37.7716900
-122.3866100   37.7723800
-122.3862400   37.7724400
-122.3862600   37.7724700
-122.3866000   37.7724100
-122.3866400   37.7727900
-122.3847300   37.7734100
-122.3814700   37.7719800
-122.3817700   37.7746300
-122.3869000   37.7743600
-122.3869500   37.7750900
-122.3847900   37.7753600
-122.3849600   37.7763500
-122.3870400   37.7761300
-122.3873600   37.7767600
-122.3898600   37.7766200
-122.3902200   37.7772000
-122.3875900   37.7782100
-122.3875500   37.7781500
-122.3880300   37.7779900
-122.3879800   37.7779200
-122.3877700   37.7780000
-122.3877900   37.7780300
-122.3874500   37.7781600
-122.3871600   37.7782100
-122.3871500   37.7781700
-122.3869500   37.7781900
-122.3869500   37.7782600
-122.3871500   37.7782500
-122.3871500   37.7782400
-122.3874500   37.7781900
-122.3874900   37.7782400
-122.3873900   37.7782900
-122.3873900   37.7783300
-122.3853300   37.7784500
-122.3852900   37.7784200
-122.3852500   37.7784600
-122.3852900   37.7784900
-122.3873100   37.7783700
-122.3873300   37.7785900
-122.3851100   37.7787200
-122.3851100   37.7786400
-122.3850700   37.7786400
-122.3850900   37.7788200
-122.3851200   37.7788200
-122.3851200   37.7787400
-122.3873300   37.7786100
-122.3873600   37.7789200
-122.3847500   37.7790700
-122.3847500   37.7789900
-122.3847200   37.7789900
-122.3847400   37.7791700
-122.3847600   37.7791700
-122.3847500   37.7790900
-122.3873600   37.7789400
-122.3873900   37.7792700
-122.3847200   37.7794300
-122.3847200   37.7793400
-122.3846900   37.7793400
-122.3847100   37.7795400
-122.3847300   37.7795400
-122.3847300   37.7794500
-122.3873900   37.7793000
-122.3874200   37.7796400
-122.3847600   37.7798000
-122.3847500   37.7797100
-122.3847300   37.7797100
-122.3847500   37.7799100
-122.3847700   37.7799100
-122.3847600   37.7798200
-122.3874300   37.7796600
-122.3874600   37.7800400
-122.3847500   37.7801900
-122.3847400   37.7800900
-122.3847200   37.7801000
-122.3847400   37.7803200
-122.3847600   37.7803200
-122.3847600   37.7802200
-122.3874700   37.7800600
-122.3875100   37.7804800
-122.3847900   37.7806300
-122.3847800   37.7805200
-122.3847600   37.7805200
-122.3847800   37.7807700
-122.3848000   37.7807600
-122.3848000   37.7806500
-122.3875100   37.7805000
-122.3875600   37.7809500
-122.3847900   37.7811100
-122.3847700   37.7809900
-122.3847500   37.7809900
-122.3847700   37.7812700
-122.3848000   37.7812700
-122.3847900   37.7811400
-122.3875600   37.7809800
-122.3876100   37.7814700
-122.3875100   37.7814700
-122.3874900   37.7814000
-122.3854700   37.7815100
-122.3854700   37.7815500
-122.3854900   37.7815500
-122.3854900   37.7815300
-122.3868900   37.7814600
-122.3868900   37.7815100
-122.3854400   37.7815900
-122.3854600   37.7817500
-122.3848700   37.7817800
-122.3848500   37.7817700
-122.3848100   37.7818100
-122.3848600   37.7818300
-122.3848700   37.7818200
-122.3854600   37.7817900
-122.3854900   37.7819500
-122.3876900   37.7818200
-122.3873900   37.7818600
-122.3874000   37.7818800
-122.3853900   37.7820000
-122.3854000   37.7820300
-122.3876300   37.7819000
-122.3876200   37.7818700
-122.3874300   37.7818800
-122.3877100   37.7818400
-122.3877500   37.7823000
-122.3875900   37.7823600
-122.3874600   37.7823700
-122.3855000   37.7824900
-122.3855100   37.7825300
-122.3846400   37.7825800
-122.3846800   37.7829200
-122.3856100   37.7828700
-122.3856200   37.7828900
-122.3860300   37.7828900
-122.3860300   37.7828400
-122.3870500   37.7827800
-122.3870500   37.7828100
-122.3872400   37.7828100
-122.3872500   37.7830400
-122.3859700   37.7831300
-122.3859900   37.7831600
-122.3872700   37.7830800
-122.3873800   37.7830600
-122.3873500   37.7828100
-122.3874700   37.7828000
-122.3877600   37.7828900
-122.3877400   37.7832800
-122.3875300   37.7833500
-122.3862300   37.7834300
-122.3862800   37.7839800
-122.3876800   37.7839000
-122.3875300   37.7854500
-122.3873100   37.7855400
-122.3842900   37.7857000
-122.3844500   37.7874200
-122.3873700   37.7872500
-122.3873200   37.7876700
-122.3873400   37.7877400
-122.3871800   37.7877900
-122.3850700   37.7881400
-122.3851700   37.7885300
-122.3869800   37.7882500
-122.3871300   37.7888400
-122.3850600   37.7893700
-122.3852600   37.7898800
-122.3872800   37.7893700
-122.3875600   37.7898800
-122.3880800   37.7897200
-122.3881200   37.7897800
-122.3882300   37.7898000
-122.3883700   37.7900000
-122.3882300   37.7900500
-122.3882000   37.7899900
-122.3880400   37.7900400
-122.3879400   37.7900900
-122.3879600   37.7901400
-122.3881900   37.7900700
-122.3883300   37.7903800
-122.3879600   37.7905000
-122.3880100   37.7905800
-122.3885800   37.7903900
-122.3889100   37.7909600
-122.3887500   37.7910500
-122.3917000   37.7935000
-122.3916100   37.7935700
-122.3915000   37.7934900
-122.3897100   37.7945200
-122.3896500   37.7945300
-122.3896400   37.7945900
-122.3897000   37.7946000
-122.3897400   37.7945600
-122.3914800   37.7935500
-122.3919500   37.7939400
-122.3916500   37.7941200
-122.3919200   37.7944000
-122.3917700   37.7944900
-122.3916200   37.7946200
-122.3918700   37.7949000
-122.3920600   37.7948000
-122.3921900   37.7947000
-122.3922100   37.7947300
-122.3918500   37.7949700
-122.3918300   37.7949400
-122.3914300   37.7951700
-122.3915200   37.7952500
-122.3919000   37.7950300
-122.3918700   37.7950000
-122.3922800   37.7947900
-122.3923700   37.7948900
-122.3911600   37.7958500
-122.3915400   37.7962800
-122.3919100   37.7961200
-122.3918700   37.7963200
-122.3916700   37.7964100
-122.3916900   37.7964400
-122.3920500   37.7962800
-122.3920200   37.7962500
-122.3919500   37.7962800
-122.3920200   37.7960700
-122.3924800   37.7958700
-122.3925200   37.7961000
-122.3924400   37.7961700
-122.3927000   37.7960000
-122.3926700   37.7959700
-122.3926800   37.7959400
-122.3926000   37.7958100
-122.3929500   37.7956600
-122.3933900   37.7961300
-122.3933200   37.7961800
-122.3932900   37.7962100
-122.3933200   37.7962500
-122.3933900   37.7962400
-122.3934500   37.7962000
-122.3937400   37.7965300
-122.3930300   37.7969200
-122.3931200   37.7970200
-122.3943000   37.7962900
-122.3944000   37.7964100
-122.3938700   37.7967200
-122.3941000   37.7969400
-122.3936900   37.7971800
-122.3937200   37.7972100
-122.3945800   37.7967000
-122.3946400   37.7967600
-122.3943000   37.7969700
-122.3943700   37.7970400
-122.3937600   37.7974000
-122.3933800   37.7977300
-122.3928300   37.7980400
-122.3931100   37.7983400
-122.3950800   37.7972100
-122.3951300   37.7973000
-122.3941700   37.7978700
-122.3942000   37.7979100
-122.3947200   37.7976200
-122.3946900   37.7975900
-122.3950200   37.7976700
-122.3953600   37.7974700
-122.3954300   37.7976300
-122.3935200   37.7987200
-122.3938100   37.7990200
-122.3955300   37.7980300
-122.3957900   37.7979600
-122.3965200   37.7988200
-122.3943700   37.8000900
-122.3942800   37.8000300
-122.3942000   37.8000700
-122.3942200   37.8001600
-122.3942900   37.8002300
-122.3944000   37.8002600
-122.3944700   37.8002300
-122.3944500   37.8001400
-122.3966500   37.7988700
-122.3971200   37.7994100
-122.3970700   37.7994600
-122.3971100   37.7995500
-122.3972200   37.7996000
-122.3972800   37.7995700
-122.3976200   37.7999300
-122.3975100   37.8000200
-122.3954400   37.8012300
-122.3957400   37.8015900
-122.3979700   37.8003000
-122.3983700   37.8007900
-122.3960600   37.8019800
-122.3970700   37.8030700
-122.3993100   37.8017900
-122.3996600   37.8022500
-122.3974500   37.8035500
-122.3977900   37.8039000
-122.3995900   37.8029000
-122.3999200   37.8033100
-122.3981900   37.8043500
-122.3984800   37.8046800
-122.4004900   37.8035100
-122.4007800   37.8035200
-122.4009300   37.8037000
-122.4003800   37.8073400
-122.4008800   37.8077200
-122.4027600   37.8061200
-122.4033800   37.8065400
-122.4022900   37.8078900
-122.4026900   37.8081300
-122.4038800   37.8066800
-122.4046700   37.8070400
-122.4039100   37.8088000
-122.4043400   37.8089700
-122.4052900   37.8069300
-122.4058800   37.8072500
-122.4061000   37.8101000
-122.4067900   37.8100800
-122.4066400   37.8079300
-122.4089300   37.8086500
-122.4092900   37.8092000
-122.4096600   37.8093600
-122.4101900   37.8101800
-122.4099600   37.8110400
-122.4101900   37.8113900
-122.4103900   37.8114700
-122.4105600   37.8114100
-122.4106700   37.8114300
-122.4109000   37.8113700
-122.4109400   37.8112900
-122.4112500   37.8112000
-122.4113400   37.8109800
-122.4111300   37.8106200
-122.4103500   37.8093600
-122.4104900   37.8088600
-122.4110100   37.8089200
-122.4112200   37.8092000
-122.4112800   37.8091700
-122.4110400   37.8089300
-122.4112700   37.8089600
-122.4115600   37.8092900
-122.4115400   37.8093100
-122.4116200   37.8094000
-122.4116400   37.8093900
-122.4117300   37.8095000
-122.4117100   37.8095200
-122.4126600   37.8106400
-122.4114700   37.8112900
-122.4114900   37.8113100
-122.4126900   37.8106600
-122.4127100   37.8106700
-122.4128500   37.8106000
-122.4127000   37.8104300
-122.4126000   37.8104800
-122.4124100   37.8102600
-122.4125100   37.8102200
-122.4124300   37.8101100
-122.4123300   37.8101600
-122.4121200   37.8099200
-122.4122100   37.8098700
-122.4121200   37.8097700
-122.4120300   37.8098200
-122.4118100   37.8095600
-122.4119100   37.8095000
-122.4118900   37.8094500
-122.4124700   37.8091300
-122.4132800   37.8094800
-122.4134200   37.8093000
-122.4139800   37.8095300
-122.4145500   37.8096500
-122.4152500   37.8099000
-122.4153300   37.8098100
-122.4147700   37.8094400
-122.4147500   37.8093500
-122.4152700   37.8092400
-122.4188500   37.8115500
-122.4193500   37.8115500
-122.4194500   37.8114700
-122.4190900   37.8112000
-122.4192300   37.8110300
-122.4197200   37.8112300
-122.4199000   37.8116600
-122.4199600   37.8116300
-122.4198500   37.8113900
-122.4199500   37.8113600
-122.4203400   37.8115800
-122.4205900   37.8113500
-122.4174000   37.8092300
-122.4174000   37.8089900
-122.4162600   37.8089400
-122.4163600   37.8085600
-122.4163300   37.8084100
-122.4163900   37.8084000
-122.4163700   37.8083300
-122.4173400   37.8082200
-122.4174000   37.8084000
-122.4176200   37.8083700
-122.4176300   37.8084600
-122.4174700   37.8085000
-122.4174600   37.8086600
-122.4177700   37.8086700
-122.4178600   37.8090900
-122.4180400   37.8091900
-122.4182800   37.8092700
-122.4183400   37.8091400
-122.4188800   37.8091500
-122.4191300   37.8092300
-122.4191500   37.8091700
-122.4199300   37.8091900
-122.4199300   37.8089400
-122.4188800   37.8089400
-122.4188800   37.8089100
-122.4179300   37.8089000
-122.4178900   37.8086900
-122.4192500   37.8085200
-122.4192500   37.8084500
-122.4204300   37.8082800
-122.4205000   37.8086900
-122.4204000   37.8087100
-122.4203100   37.8087700
-122.4203300   37.8088400
-122.4205400   37.8088100
-122.4205400   37.8087900
-122.4206000   37.8087900
-122.4206300   37.8090100
-122.4203200   37.8090300
-122.4203300   37.8091000
-122.4206400   37.8091000
-122.4207000   37.8091800
-122.4207600   37.8091500
-122.4207400   37.8089000
-122.4208900   37.8088700
-122.4209400   37.8090300
-122.4212000   37.8093000
-122.4213500   37.8092700
-122.4228000   37.8103000
-122.4228500   37.8102400
-122.4210500   37.8088900
-122.4210600   37.8085900
-122.4217500   37.8079600
-122.4241100   37.8067600
-122.4247200   37.8067400
-122.4256100   37.8071200
-122.4260900   37.8074500
-122.4259400   37.8075300
-122.4261000   37.8077000
-122.4262400   37.8076600
-122.4263700   37.8078700
-122.4266000   37.8088200
-122.4265800   37.8094000
-122.4263700   37.8098700
-122.4261500   37.8101900
-122.4256300   37.8105200
-122.4250400   37.8107100
-122.4247200   37.8107100
-122.4246600   37.8106100
-122.4245700   37.8104900
-122.4243700   37.8104900
-122.4242900   37.8106600
-122.4245100   37.8108300
-122.4250400   37.8108700
-122.4254700   37.8107700
-122.4260400   37.8105100
-122.4263900   37.8101600
-122.4266800   37.8096900
-122.4268000   37.8093400
-122.4268200   37.8089400
-122.4267800   37.8086400
-122.4267000   37.8082200
-122.4268500   37.8081900
-122.4275100   37.8087500
-122.4275600   37.8088600
-122.4280500   37.8087900
-122.4280000   37.8086400
-122.4269800   37.8082100
-122.4275200   37.8082600
-122.4277500   37.8083200
-122.4281900   37.8083800
-122.4283900   37.8083600
-122.4286200   37.8082400
-122.4288000   37.8081200
-122.4289400   37.8080500
-122.4291200   37.8080100
-122.4292100   37.8080600
-122.4293000   37.8080100
-122.4292800   37.8079700
-122.4298200   37.8079000
-122.4301100   37.8093000
-122.4306200   37.8092300
-122.4302700   37.8074800
-122.4309300   37.8074000
-122.4313100   37.8091500
-122.4317000   37.8090900
-122.4313500   37.8073400
-122.4320500   37.8072400
-122.4323200   37.8086100
-122.4325900   37.8085700
-122.4321500   37.8061200
-122.4325800   37.8059500
-122.4326700   37.8057500
-122.4336100   37.8055800
-122.4338900   37.8057500
-122.4341600   37.8069900
-122.4356000   37.8068400
-122.4358000   37.8076500
-122.4339100   37.8079200
-122.4337800   37.8078900
-122.4336200   37.8081700
-122.4328900   37.8079100
-122.4329100   37.8079300
-122.4336400   37.8081800
-122.4338000   37.8079100
-122.4339100   37.8079500
-122.4358400   37.8077000
-122.4358200   37.8075900
-122.4423100   37.8067800
-122.4424000   37.8071200
-122.4424500   37.8071100
-122.4424600   37.8071500
-122.4425000   37.8071400
-122.4424900   37.8071000
-122.4425400   37.8070900
-122.4424900   37.8068100
-122.4425100   37.8067300
-122.4428600   37.8066700
-122.4429100   37.8066400
-122.4435600   37.8065600
-122.4436300   37.8065200
-122.4440300   37.8064600
-122.4440100   37.8064200
-122.4436400   37.8064700
-122.4435400   37.8064700
-122.4425900   37.8065800
-122.4425300   37.8065100
-122.4424400   37.8060500
-122.4425100   37.8059500
-122.4473000   37.8053500
-122.4475200   37.8064000
-122.4467500   37.8066200
-122.4467200   37.8065600
-122.4466400   37.8065800
-122.4466100   37.8065100
-122.4464900   37.8065500
-122.4465500   37.8065700
-122.4465800   37.8066800
-122.4457500   37.8069100
-122.4457300   37.8069400
-122.4442800   37.8073600
-122.4436700   37.8074800
-122.4436400   37.8075100
-122.4436600   37.8076000
-122.4427600   37.8078100
-122.4426800   37.8076000
-122.4424000   37.8076500
-122.4424200   37.8077700
-122.4422900   37.8078900
-122.4407600   37.8080800
-122.4403300   37.8081700
-122.4399400   37.8086900
-122.4399400   37.8088000
-122.4400600   37.8088800
-122.4402400   37.8087400
-122.4406100   37.8084600
-122.4409300   37.8082900
-122.4410000   37.8082600
-122.4425800   37.8080600
-122.4437200   37.8077600
-122.4448100   37.8076500
-122.4452700   37.8076900
-122.4461300   37.8075700
-122.4465900   37.8075900
-122.4472300   37.8075200
-122.4477000   37.8072100
-122.4484600   37.8068100
-122.4491000   37.8068500
-122.4502300   37.8066900
-122.4505500   37.8066100
-122.4512300   37.8065800
-122.4521500   37.8067000
-122.4524700   37.8067100
-122.4539600   37.8063700
-122.4544500   37.8064900
-122.4558600   37.8060200
-122.4617600   37.8052200
-122.4631200   37.8050700
-122.4676600   37.8067500
-122.4688600   37.8071400
-122.4705400   37.8085200
-122.4700000   37.8092900
-122.4694900   37.8090500
-122.4693600   37.8092100
-122.4699700   37.8094600
-122.4706500   37.8085900
-122.4738500   37.8091300
-122.4759100   37.8096600
-122.4765000   37.8108700
-122.4773200   37.8110800
-122.4779000   37.8108500
-122.4777500   37.8085000
-122.4783600   37.8079900
-122.4816300   37.7990300
-122.4874300   37.7896400
-122.4901300   37.7893000
-122.5056200   37.7881400
-122.5144600   37.7813600
-122.5136900   37.7753900
-122.5083700   37.7394900
-122.5049400   37.7179100
-122.4975500   37.6904700
-122.3930100   37.7029000
>
-122.4773200   37.8110700
-122.4776500   37.8138600
-122.4774500   37.8139500
-122.4773800   37.8141000
-122.4774900   37.8142400
-122.4776400   37.8142900
-122.4791000   37.8254000
-122.4790200   37.8254100
-122.4789800   37.8255200
-122.4789800   37.8256200
-122.4786300   37.8258300
-122.4784000   37.8254200
-122.4782800   37.8254500
-122.4783500   37.8257200
-122.4783800   37.8257700
-122.4784600   37.8257800
-122.4785100   37.8259400
-122.4785200   37.8264700
-122.4788600   37.8279800
-122.4786900   37.8291700
-122.4790100   37.8300900
-122.4778800   37.8316400
-122.4769100   37.8325400
-122.4779200   37.8328100
-122.4771300   37.8337800
-122.4740100   37.8334400
-122.4735600   37.8321200
-122.4752800   37.8318600
-122.4756200   37.8322200
-122.4758400   37.8321400
-122.4755000   37.8316300
-122.4736100   37.8319000
-122.4727300   37.8322500
-122.4717000   37.8366800
-122.4756200   37.8417800
-122.4780700   37.8473000
-122.4798300   37.8479800
-122.4790100   37.8515700
-122.4780700   37.8587900
-122.4785000   37.8594000
-122.4800900   37.8578400
-122.4856700   37.8605200
-122.4851900   37.8612000
-122.4881100   37.8622100
-122.4885800   37.8637700
-122.4929200   37.8636000
-122.4953200   37.8654000
-122.4970000   37.8700000
-122.5002100   37.8709500
-122.5032600   37.8713300
-122.5160500   37.8808400
-122.5200800   37.8868100
-122.5180700   37.8884700
-122.5152300   37.8858600
-122.5126600   37.8887700
-122.5115000   37.8844000
-122.5091000   37.8828800
-122.5066900   37.8840600
-122.5036000   37.8821300
-122.5038600   37.8808400
-122.4963900   37.8776300
-122.5002100   37.8918900
-122.4975100   37.8937100
-122.4888400   37.8951700
-122.4716300   37.8821700
-122.4579000   37.8619700
-122.4594400   37.8724100
-122.4486300   37.8720000
-122.4378200   37.8816200
-122.4493200   37.8940900
-122.4585000   37.8947000
-122.4759200   37.9080400
-122.4812500   37.9180600
-122.4959200   37.9260500
-122.4989300   37.9389800
-122.4894900   37.9373600
-122.4795300   37.9425700
-122.4681100   37.9405400
-122.4507800   37.9356000
-122.4050300   37.9324100
-122.4003900   37.9302500
-122.4010400   37.9278400
-122.4102000   37.9226600
-122.4153900   37.9279800
-122.4150900   37.9272200
-122.4092000   37.9207300
-122.4086900   37.9209800
-122.4099100   37.9223400
-122.4006400   37.9275700
-122.3994300   37.9292900
-122.3983900   37.9298700
-122.3908200   37.9251400
-122.3910400   37.9228000
-122.3864500   37.9204300
-122.3885100   37.9114900
-122.3909500   37.9095300
-122.3903900   37.9093900
-122.3879000   37.9097700
-122.3876500   37.9083800
-122.3837000   37.9095600
-122.3811700   37.9113900
-122.3746400   37.9076700
-122.3680400   37.9044800
-122.3634400   37.9052300
-122.3604400   37.9094900
-122.3546500   37.9094600
-122.3522400   37.9077000
-122.3422000   37.9080400
-122.3367100   37.9097300
-122.3218600   37.9051300
-122.3253800   37.9017400
-122.3226300   37.8953100
-122.3156800   37.8984200
-122.3089800   37.8928700
-122.3100100   37.8882600
-122.3164500   37.8915800
-122.3253800   37.8919200
-122.3256300   37.8879200
-122.3165400   37.8881900
-122.3076100   37.8714600
-122.3132800   37.8693600
-122.3187700   37.8755900
-122.3247800   37.8742400
-122.3165400   37.8590600
-122.3116400   37.8638000
-122.3048600   37.8659000
-122.2984300   37.8409700
-122.3135300   37.8428600
-122.3155900   37.8374400
-122.2980800   37.8360800
-122.2949900   37.8287600
-122.3055500   37.8255800
-122.3159400   37.8273400
-122.3178200   37.8248300
-122.3210000   37.8239500
-122.3216000   37.8228700
-122.3296700   37.8222600
-122.3523300   37.8190000
-122.3550100   37.8177600
-122.3606300   37.8146600
-122.3621100   37.8141400
-122.3637000   37.8141500
-122.3651800   37.8133700
-122.3668500   37.8124100
-122.3710800   37.8160300
-122.3643200   37.8188300
-122.3637000   37.8206600
-122.3606100   37.8198300
-122.3604500   37.8202200
-122.3634800   37.8209500
-122.3628400   37.8227600
-122.3686000   37.8312500
-122.3731500   37.8323100
-122.3727800   37.8330200
-122.3724100   37.8332000
-122.3725100   37.8332900
-122.3730000   37.8329700
-122.3733700   37.8323900
-122.3775900   37.8305500
-122.3791500   37.8267600
-122.3716600   37.8156000
-122.3712300   37.8146600
-122.3716500   37.8135700
-122.3717200   37.8127200
-122.3721300   37.8114100
-122.3727200   37.8112800
-122.3728100   37.8107700
-122.3714900   37.8095200
-122.3703000   37.8087400
-122.3674800   37.8078200
-122.3697500   37.8058800
-122.3700000   37.8059100
-122.3701100   37.8057400
-122.3700300   37.8056700
-122.3703100   37.8053600
-122.3750000   37.8010500
-122.3751700   37.8010600
-122.3752800   37.8009200
-122.3752000   37.8008000
-122.3775900   37.7985600
-122.3777000   37.7986200
-122.3782200   37.7981700
-122.3781100   37.7980700
-122.3805200   37.7958400
-122.3806400   37.7958800
-122.3808100   37.7958600
-122.3808900   37.7956700
-122.3807600   37.7955900
-122.3857700   37.7909200
-122.3858500   37.7909500
-122.3863600   37.7907500
-122.3863200   37.7906800
-122.3861200   37.7905600
-122.3873300   37.7894500
>
-122.3868500   37.7894600
-122.3858900   37.7904400
-122.3854600   37.7905900
-122.3855400   37.7907400
-122.3804600   37.7954700
-122.3803400   37.7954900
-122.3802300   37.7955700
-122.3802300   37.7956500
-122.3777800   37.7979200
-122.3777300   37.7978800
-122.3772500   37.7983500
-122.3773000   37.7983900
-122.3748200   37.8007000
-122.3747100   37.8006900
-122.3746100   37.8007800
-122.3746300   37.8008500
-122.3696500   37.8054400
-122.3694900   37.8054900
-122.3693800   37.8055900
-122.3694100   37.8056800
-122.3673400   37.8076500
-122.3672300   37.8075500
-122.3669300   37.8074800
-122.3651000   37.8077400
-122.3649300   37.8075500
-122.3631500   37.8075500
-122.3623600   37.8070900
-122.3618900   37.8071500
-122.3613100   37.8081400
-122.3609500   37.8081700
-122.3611400   37.8101200
-122.3606100   37.8102000
-122.3602800   37.8108900
-122.3604000   37.8109300
-122.3607000   37.8102900
-122.3611800   37.8102200
-122.3612900   37.8107300
-122.3611000   37.8115800
-122.3610700   37.8125100
-122.3596700   37.8133600
-122.3593800   37.8134200
-122.3592000   37.8132600
-122.3591300   37.8133600
-122.3592700   37.8134800
-122.3588500   37.8141200
-122.3586900   37.8142700
-122.3542200   37.8155900
-122.3541700   37.8155300
-122.3540200   37.8155100
-122.3539500   37.8156700
-122.3525300   37.8161400
-122.3523900   37.8160700
-122.3523300   37.8161800
-122.3508600   37.8166700
-122.3507600   37.8166300
-122.3507200   37.8167000
-122.3491900   37.8172100
-122.3491600   37.8171800
-122.3490700   37.8172200
-122.3490800   37.8172500
-122.3475300   37.8177400
-122.3475300   37.8177200
-122.3474200   37.8177500
-122.3474400   37.8177700
-122.3459000   37.8182700
-122.3458900   37.8182400
-122.3457900   37.8182800
-122.3458100   37.8183000
-122.3442800   37.8188000
-122.3442500   37.8187800
-122.3440200   37.8188600
