Boat,Date,Secs,LocalTime,Zone,Lat,Lon,Hdg,Heel,Pitch,COG,SOG,CourseWindDirection,CourseWindSpeed,yHdg,ySpeed,yTWS,yTWD,yAWS,yAWA,yTWA,ySOG,yCOG,yRudder
NZL,25:09:2013,46831.401,13:00:31.401,-07,37.8208854,-122.4509470,285.3,0.2,0.2,293.9,1.98,266.3,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46831.601,13:00:31.601,-07,37.8208861,-122.4509490,285.6,0.3,0.1,293.3,1.97,266.2,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46831.801,13:00:31.801,-07,37.8208868,-122.4509512,285.8,0.3,-0.1,292.6,1.99,266.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46832.001,13:00:32.001,-07,37.8208875,-122.4509533,286.2,0.2,-0.3,292.0,1.98,265.9,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46832.201,13:00:32.201,-07,37.8208882,-122.4509555,286.5,0.1,-0.5,290.7,1.95,265.8,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46832.401,13:00:32.401,-07,37.8208889,-122.4509576,286.9,0.0,-0.7,291.4,1.85,265.8,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46832.601,13:00:32.601,-07,37.8208895,-122.4509595,287.3,-0.1,-0.8,293.6,1.76,265.6,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46832.801,13:00:32.801,-07,37.8208901,-122.4509614,287.7,-0.2,-0.8,296.1,1.66,265.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46833.001,13:00:33.001,-07,37.8208908,-122.4509631,288.0,-0.3,-0.7,298.9,1.58,265.4,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46833.201,13:00:33.201,-07,37.8208916,-122.4509647,288.4,-0.3,-0.6,302.9,1.55,265.4,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46833.401,13:00:33.401,-07,37.8208924,-122.4509662,288.7,-0.3,-0.4,307.8,1.51,265.3,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46833.601,13:00:33.601,-07,37.8208933,-122.4509675,288.9,-0.3,-0.1,311.9,1.55,265.2,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46833.801,13:00:33.801,-07,37.8208943,-122.4509688,289.1,-0.2,0.1,314.0,1.59,265.1,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46834.001,13:00:34.001,-07,37.8208954,-122.4509703,289.3,-0.1,0.3,314.9,1.71,265.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46834.201,13:00:34.201,-07,37.8208965,-122.4509719,289.5,0.0,0.5,312.9,1.76,265.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46834.401,13:00:34.401,-07,37.8208977,-122.4509735,289.7,0.1,0.5,311.0,1.87,264.9,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46834.601,13:00:34.601,-07,37.8208988,-122.4509751,290.0,0.2,0.5,308.5,1.87,264.9,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46834.801,13:00:34.801,-07,37.8208999,-122.4509769,290.2,0.2,0.5,308.0,1.92,264.8,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46835.001,13:00:35.001,-07,37.8209010,-122.4509787,290.5,0.1,0.4,307.9,1.97,264.8,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46835.201,13:00:35.201,-07,37.8209021,-122.4509806,290.9,0.1,0.4,307.9,1.99,264.7,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46835.401,13:00:35.401,-07,37.8209033,-122.4509824,291.2,0.0,0.4,308.8,2.01,264.7,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46835.601,13:00:35.601,-07,37.8209045,-122.4509843,291.5,0.0,0.5,309.9,2.07,264.7,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46835.801,13:00:35.801,-07,37.8209057,-122.4509862,291.8,0.0,0.6,311.7,2.19,264.6,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46836.001,13:00:36.001,-07,37.8209072,-122.4509881,292.0,-0.1,0.7,312.3,2.35,264.6,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46836.201,13:00:36.201,-07,37.8209087,-122.4509903,292.2,-0.2,0.7,311.6,2.54,264.6,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46836.401,13:00:36.401,-07,37.8209102,-122.4509926,292.4,-0.3,0.5,309.3,2.58,264.6,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46836.601,13:00:36.601,-07,37.8209118,-122.4509950,292.6,-0.4,0.3,308.8,2.76,264.6,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46836.801,13:00:36.801,-07,37.8209134,-122.4509976,292.8,-0.5,0.0,309.2,2.86,264.5,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46837.001,13:00:37.001,-07,37.8209151,-122.4510002,293.0,-0.5,-0.3,310.5,2.92,264.5,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46837.201,13:00:37.201,-07,37.8209169,-122.4510029,293.3,-0.5,-0.7,311.2,2.94,264.5,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46837.401,13:00:37.401,-07,37.8209187,-122.4510055,293.5,-0.5,-0.9,312.1,2.92,264.5,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46837.601,13:00:37.601,-07,37.8209205,-122.4510079,293.8,-0.5,-1.0,313.4,2.84,264.5,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46837.801,13:00:37.801,-07,37.8209223,-122.4510103,294.1,-0.5,-1.0,314.2,2.74,264.5,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46838.001,13:00:38.001,-07,37.8209241,-122.4510125,294.4,-0.5,-0.7,315.8,2.69,264.5,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46838.201,13:00:38.201,-07,37.8209259,-122.4510149,294.7,-0.5,-0.3,317.9,2.74,264.5,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46838.401,13:00:38.401,-07,37.8209279,-122.4510170,295.0,-0.4,0.1,322.0,2.88,264.5,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46838.601,13:00:38.601,-07,37.8209300,-122.4510193,295.2,-0.4,0.4,321.2,3.17,264.5,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46838.801,13:00:38.801,-07,37.8209324,-122.4510217,295.2,-0.4,0.6,321.9,3.43,264.5,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46839.001,13:00:39.001,-07,37.8209350,-122.4510243,295.2,-0.3,0.6,320.2,3.66,264.5,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46839.201,13:00:39.201,-07,37.8209376,-122.4510273,295.2,-0.2,0.4,318.5,3.78,264.5,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46839.401,13:00:39.401,-07,37.8209402,-122.4510303,295.2,-0.2,0.2,317.0,3.83,264.5,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46839.601,13:00:39.601,-07,37.8209427,-122.4510334,295.2,-0.2,0.0,315.7,3.83,264.5,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46839.801,13:00:39.801,-07,37.8209453,-122.4510366,295.3,-0.3,-0.1,314.4,3.86,264.5,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46840.001,13:00:40.001,-07,37.8209477,-122.4510398,295.4,-0.4,-0.3,314.5,3.88,264.5,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46840.201,13:00:40.201,-07,37.8209503,-122.4510432,295.5,-0.4,-0.4,314.8,3.93,264.5,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46840.401,13:00:40.401,-07,37.8209528,-122.4510465,295.6,-0.4,-0.4,315.0,3.88,264.4,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46840.601,13:00:40.601,-07,37.8209554,-122.4510496,295.7,-0.4,-0.3,314.7,3.93,264.4,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46840.801,13:00:40.801,-07,37.8209580,-122.4510530,295.8,-0.4,-0.2,313.8,4.00,264.4,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46841.001,13:00:41.001,-07,37.8209606,-122.4510564,296.0,-0.4,-0.1,314.1,4.00,264.4,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46841.201,13:00:41.201,-07,37.8209632,-122.4510599,296.1,-0.5,0.0,314.5,4.06,264.4,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46841.401,13:00:41.401,-07,37.8209658,-122.4510633,296.2,-0.5,0.1,314.3,4.18,264.4,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46841.601,13:00:41.601,-07,37.8209685,-122.4510668,296.3,-0.6,0.2,314.6,4.25,264.4,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46841.801,13:00:41.801,-07,37.8209714,-122.4510704,296.3,-0.6,0.3,315.1,4.30,264.3,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46842.001,13:00:42.001,-07,37.8209742,-122.4510740,296.2,-0.6,0.5,315.8,4.45,264.3,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46842.201,13:00:42.201,-07,37.8209771,-122.4510778,296.1,-0.5,0.6,315.7,4.57,264.3,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46842.401,13:00:42.401,-07,37.8209802,-122.4510816,296.0,-0.4,0.7,315.5,4.72,264.3,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46842.601,13:00:42.601,-07,37.8209834,-122.4510855,295.8,-0.2,0.7,314.4,4.86,264.3,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46842.801,13:00:42.801,-07,37.8209865,-122.4510897,295.7,-0.1,0.6,313.2,5.00,264.3,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46843.001,13:00:43.001,-07,37.8209897,-122.4510942,295.7,-0.2,0.4,311.5,5.13,264.2,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46843.201,13:00:43.201,-07,37.8209928,-122.4510989,295.6,-0.3,0.0,310.5,5.19,264.2,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46843.401,13:00:43.401,-07,37.8209959,-122.4511035,295.6,-0.4,-0.3,310.3,5.19,264.2,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46843.601,13:00:43.601,-07,37.8209991,-122.4511081,295.5,-0.6,-0.7,311.1,5.15,264.2,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46843.801,13:00:43.801,-07,37.8210022,-122.4511125,295.3,-0.7,-1.0,311.9,5.04,264.2,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46844.001,13:00:44.001,-07,37.8210053,-122.4511168,295.2,-0.7,-1.1,313.2,4.88,264.1,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46844.201,13:00:44.201,-07,37.8210083,-122.4511210,295.0,-0.7,-0.9,314.3,4.69,264.1,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46844.401,13:00:44.401,-07,37.8210113,-122.4511248,294.8,-0.7,-0.5,314.6,4.55,264.1,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46844.601,13:00:44.601,-07,37.8210144,-122.4511287,294.6,-0.6,-0.1,313.8,4.69,264.1,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46844.801,13:00:44.801,-07,37.8210174,-122.4511327,294.4,-0.5,0.3,313.2,4.82,264.1,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46845.001,13:00:45.001,-07,37.8210204,-122.4511369,294.3,-0.3,0.5,311.8,4.89,264.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46845.201,13:00:45.201,-07,37.8210233,-122.4511414,294.2,-0.1,0.6,310.6,5.06,264.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46845.401,13:00:45.401,-07,37.8210264,-122.4511460,294.2,0.1,0.5,307.9,5.23,264.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46845.601,13:00:45.601,-07,37.8210294,-122.4511507,294.2,0.2,0.3,308.1,5.21,264.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46845.801,13:00:45.801,-07,37.8210323,-122.4511556,294.2,0.3,0.1,307.1,5.22,264.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46846.001,13:00:46.001,-07,37.8210352,-122.4511605,294.1,0.2,-0.1,306.4,5.16,264.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46846.201,13:00:46.201,-07,37.8210380,-122.4511654,294.1,0.0,-0.2,305.1,5.12,264.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46846.401,13:00:46.401,-07,37.8210407,-122.4511703,294.1,-0.2,-0.3,304.6,5.04,264.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46846.601,13:00:46.601,-07,37.8210433,-122.4511751,294.0,-0.5,-0.5,304.8,5.04,263.9,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46846.801,13:00:46.801,-07,37.8210460,-122.4511799,294.0,-0.7,-0.5,305.2,5.00,263.9,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46847.001,13:00:47.001,-07,37.8210486,-122.4511847,293.9,-0.9,-0.6,305.7,4.98,263.9,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46847.201,13:00:47.201,-07,37.8210513,-122.4511895,293.8,-1.0,-0.7,306.3,4.94,263.9,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46847.401,13:00:47.401,-07,37.8210540,-122.4511941,293.8,-1.0,-0.7,306.1,4.84,263.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46847.601,13:00:47.601,-07,37.8210566,-122.4511986,293.8,-0.8,-0.6,306.0,4.74,263.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46847.801,13:00:47.801,-07,37.8210592,-122.4512030,293.9,-0.6,-0.4,306.2,4.69,263.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46848.001,13:00:48.001,-07,37.8210617,-122.4512074,294.0,-0.3,0.0,306.7,4.69,263.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46848.201,13:00:48.201,-07,37.8210643,-122.4512118,294.1,0.0,0.3,306.6,4.78,263.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46848.401,13:00:48.401,-07,37.8210670,-122.4512164,294.3,0.3,0.6,306.2,4.97,263.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46848.601,13:00:48.601,-07,37.8210698,-122.4512212,294.3,0.4,0.6,306.4,5.14,263.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46848.801,13:00:48.801,-07,37.8210726,-122.4512261,294.3,0.4,0.6,305.5,5.23,263.9,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46849.001,13:00:49.001,-07,37.8210756,-122.4512311,294.2,0.2,0.4,305.6,5.33,263.9,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46849.201,13:00:49.201,-07,37.8210784,-122.4512362,294.2,-0.1,0.2,305.9,5.38,263.9,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46849.401,13:00:49.401,-07,37.8210813,-122.4512413,294.0,-0.4,0.0,306.2,5.36,263.9,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46849.601,13:00:49.601,-07,37.8210843,-122.4512463,293.8,-0.6,-0.2,306.0,5.24,264.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46849.801,13:00:49.801,-07,37.8210871,-122.4512512,293.7,-0.8,-0.3,306.3,5.26,264.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46850.001,13:00:50.001,-07,37.8210900,-122.4512562,293.5,-0.9,-0.4,306.4,5.18,264.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46850.201,13:00:50.201,-07,37.8210928,-122.4512610,293.4,-0.9,-0.4,306.6,5.13,264.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46850.401,13:00:50.401,-07,37.8210957,-122.4512658,293.4,-0.8,-0.3,307.0,5.09,264.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46850.601,13:00:50.601,-07,37.8210985,-122.4512706,293.3,-0.7,-0.2,307.5,5.09,264.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46850.801,13:00:50.801,-07,37.8211014,-122.4512753,293.3,-0.5,-0.2,307.4,5.08,264.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46851.001,13:00:51.001,-07,37.8211042,-122.4512801,293.2,-0.2,-0.1,307.0,5.13,264.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46851.201,13:00:51.201,-07,37.8211071,-122.4512848,293.1,0.0,-0.1,306.8,5.11,264.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46851.401,13:00:51.401,-07,37.8211098,-122.4512896,293.0,0.1,-0.1,306.5,5.10,264.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46851.601,13:00:51.601,-07,37.8211127,-122.4512945,292.9,0.2,-0.1,305.8,5.14,264.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46851.801,13:00:51.801,-07,37.8211154,-122.4512993,292.8,0.1,-0.1,304.9,5.10,264.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46852.001,13:00:52.001,-07,37.8211181,-122.4513043,292.7,0.0,-0.1,304.2,5.08,264.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46852.201,13:00:52.201,-07,37.8211207,-122.4513092,292.7,-0.1,-0.1,303.4,5.02,264.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46852.401,13:00:52.401,-07,37.8211232,-122.4513140,292.8,-0.2,-0.1,303.0,4.99,264.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46852.601,13:00:52.601,-07,37.8211258,-122.4513189,292.8,-0.4,0.0,303.3,4.95,264.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46852.801,13:00:52.801,-07,37.8211283,-122.4513237,292.8,-0.5,0.1,302.9,4.92,264.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46853.001,13:00:53.001,-07,37.8211308,-122.4513286,292.8,-0.5,0.2,302.9,4.99,264.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46853.201,13:00:53.201,-07,37.8211333,-122.4513335,292.9,-0.4,0.2,303.4,5.07,264.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46853.401,13:00:53.401,-07,37.8211359,-122.4513384,293.0,-0.4,0.1,304.5,5.12,263.9,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46853.601,13:00:53.601,-07,37.8211386,-122.4513434,293.0,-0.3,0.0,304.3,5.18,263.9,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46853.801,13:00:53.801,-07,37.8211413,-122.4513484,293.1,-0.3,-0.1,303.6,5.24,263.9,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46854.001,13:00:54.001,-07,37.8211440,-122.4513535,293.1,-0.2,-0.4,304.0,5.21,263.9,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46854.201,13:00:54.201,-07,37.8211467,-122.4513584,293.2,-0.2,-0.6,304.9,5.16,263.9,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46854.401,13:00:54.401,-07,37.8211495,-122.4513633,293.2,-0.2,-0.6,305.5,5.06,263.9,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46854.601,13:00:54.601,-07,37.8211522,-122.4513681,293.3,-0.2,-0.6,305.7,4.97,263.8,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46854.801,13:00:54.801,-07,37.8211548,-122.4513728,293.3,-0.3,-0.4,306.2,4.89,263.8,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46855.001,13:00:55.001,-07,37.8211575,-122.4513774,293.2,-0.4,-0.1,306.9,4.90,263.8,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46855.201,13:00:55.201,-07,37.8211604,-122.4513818,293.1,-0.5,0.2,307.1,5.00,263.8,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46855.401,13:00:55.401,-07,37.8211631,-122.4513865,292.9,-0.5,0.4,306.7,5.08,263.8,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46855.601,13:00:55.601,-07,37.8211660,-122.4513914,292.7,-0.5,0.4,306.0,5.21,263.7,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46855.801,13:00:55.801,-07,37.8211688,-122.4513964,292.5,-0.5,0.3,305.6,5.30,263.7,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46856.001,13:00:56.001,-07,37.8211717,-122.4514014,292.3,-0.4,0.1,305.3,5.30,263.7,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46856.201,13:00:56.201,-07,37.8211745,-122.4514064,292.1,-0.2,0.0,305.3,5.26,263.7,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46856.401,13:00:56.401,-07,37.8211774,-122.4514114,292.1,-0.1,0.0,305.2,5.15,263.7,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,25:09:2013,46856.601,13:00:56.601,-07,37.8211801,-122.4514164,292.0,0.0,0.0,304.1,5.09,263.7,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
